,filename,reduced_filename,pixel_mean,pixel_min,pixel_max
88,G11_R3D_STC_w435.tif,gelatin_plate_1_stitched/G11_R3D_STC_w435_reduced.jpg,204.33640499969428,0,20138
89,G11_R3D_STC_w-50.tif,gelatin_plate_1_stitched/G11_R3D_STC_w-50_reduced.jpg,10647.904964171978,0,34299
90,G11_R3D_STC_w525.tif,gelatin_plate_1_stitched/G11_R3D_STC_w525_reduced.jpg,133.4446640363345,0,4771
91,G11_R3D_STC_w597.tif,gelatin_plate_1_stitched/G11_R3D_STC_w597_reduced.jpg,1125.5056231086783,0,8619
92,G12_R3D_STC_w435.tif,gelatin_plate_1_stitched/G12_R3D_STC_w435_reduced.jpg,566.5869470207224,0,11945
93,G12_R3D_STC_w-50.tif,gelatin_plate_1_stitched/G12_R3D_STC_w-50_reduced.jpg,2780.035804864278,0,10753
94,G12_R3D_STC_w525.tif,gelatin_plate_1_stitched/G12_R3D_STC_w525_reduced.jpg,201.7780187363989,0,32222
95,G12_R3D_STC_w597.tif,gelatin_plate_1_stitched/G12_R3D_STC_w597_reduced.jpg,1003.357135418829,0,15685
96,F1_R3D_STC_w435.tif,gelatin_plate_1_stitched/F1_R3D_STC_w435_reduced.jpg,109.95384094667803,0,10891
97,F1_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F1_R3D_STC_w-50_reduced.jpg,2387.767188339985,0,5279
98,F1_R3D_STC_w525.tif,gelatin_plate_1_stitched/F1_R3D_STC_w525_reduced.jpg,108.10773442954829,0,3577
99,F1_R3D_STC_w597.tif,gelatin_plate_1_stitched/F1_R3D_STC_w597_reduced.jpg,1155.9257490898633,0,4016
100,F2_R3D_STC_w435.tif,gelatin_plate_1_stitched/F2_R3D_STC_w435_reduced.jpg,108.8790608702741,0,9129
101,F2_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F2_R3D_STC_w-50_reduced.jpg,3795.887890302015,0,7963
102,F2_R3D_STC_w525.tif,gelatin_plate_1_stitched/F2_R3D_STC_w525_reduced.jpg,110.54994330469255,0,488
103,F2_R3D_STC_w597.tif,gelatin_plate_1_stitched/F2_R3D_STC_w597_reduced.jpg,1163.793258730934,0,5788
104,F3_R3D_STC_w435.tif,gelatin_plate_1_stitched/F3_R3D_STC_w435_reduced.jpg,107.22021628908794,0,372
105,F3_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F3_R3D_STC_w-50_reduced.jpg,6162.994318814674,0,10044
106,F3_R3D_STC_w525.tif,gelatin_plate_1_stitched/F3_R3D_STC_w525_reduced.jpg,108.01275913891973,0,378
107,F3_R3D_STC_w597.tif,gelatin_plate_1_stitched/F3_R3D_STC_w597_reduced.jpg,1085.475282249938,0,3755
108,F4_R3D_STC_w435.tif,gelatin_plate_1_stitched/F4_R3D_STC_w435_reduced.jpg,107.07693892139272,0,4599
109,F4_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F4_R3D_STC_w-50_reduced.jpg,7611.87574634983,0,11746
110,F4_R3D_STC_w525.tif,gelatin_plate_1_stitched/F4_R3D_STC_w525_reduced.jpg,105.9980354181496,0,3110
111,F4_R3D_STC_w597.tif,gelatin_plate_1_stitched/F4_R3D_STC_w597_reduced.jpg,1145.665667522896,0,3977
112,F5_R3D_STC_w435.tif,gelatin_plate_1_stitched/F5_R3D_STC_w435_reduced.jpg,108.07750800308877,0,8651
113,F5_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F5_R3D_STC_w-50_reduced.jpg,7031.824621328034,0,11248
114,F5_R3D_STC_w525.tif,gelatin_plate_1_stitched/F5_R3D_STC_w525_reduced.jpg,105.59874495867682,0,2980
115,F5_R3D_STC_w597.tif,gelatin_plate_1_stitched/F5_R3D_STC_w597_reduced.jpg,1089.7442779104183,0,4077
116,F6_R3D_STC_w435.tif,gelatin_plate_1_stitched/F6_R3D_STC_w435_reduced.jpg,134.13895991926336,0,14049
117,F6_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F6_R3D_STC_w-50_reduced.jpg,2787.1744498683197,0,5634
118,F6_R3D_STC_w525.tif,gelatin_plate_1_stitched/F6_R3D_STC_w525_reduced.jpg,109.73448996490794,0,3974
119,F6_R3D_STC_w597.tif,gelatin_plate_1_stitched/F6_R3D_STC_w597_reduced.jpg,1699.1291062733196,0,48003
120,F7_R3D_STC_w435.tif,gelatin_plate_1_stitched/F7_R3D_STC_w435_reduced.jpg,108.96865198622284,0,5700
121,F7_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F7_R3D_STC_w-50_reduced.jpg,2404.848356998523,0,3835
122,F7_R3D_STC_w525.tif,gelatin_plate_1_stitched/F7_R3D_STC_w525_reduced.jpg,106.34461568190241,0,3244
123,F7_R3D_STC_w597.tif,gelatin_plate_1_stitched/F7_R3D_STC_w597_reduced.jpg,1976.3948432708007,0,65535
124,F8_R3D_STC_w435.tif,gelatin_plate_1_stitched/F8_R3D_STC_w435_reduced.jpg,707.8296545669878,0,19095
125,F8_R3D_STC_w-50.tif,gelatin_plate_1_stitched/F8_R3D_STC_w-50_reduced.jpg,3205.8664524860715,0,11112
126,F8_R3D_STC_w525.tif,gelatin_plate_1_stitched/F8_R3D_STC_w525_reduced.jpg,433.1410759502748,0,14987
127,F8_R3D_STC_w597.tif,gelatin_plate_1_stitched/F8_R3D_STC_w597_reduced.jpg,1305.2314317697526,0,21766
