,Time,Force (Newtons),Distance (millimeters)
0,1,-0.000359787355864994,9.765625e-05
1,6,-0.000359787355864994,9.765625e-05
2,11,-0.000359787355864994,9.765625e-05
3,17,-0.000359787355864994,9.765625e-05
4,21,-0.000359787355864994,9.765625e-05
5,25,-0.000359787355864994,9.765625e-05
6,30,-0.000359787355864994,9.765625e-05
7,35,-0.000359787355864994,9.765625e-05
8,40,-0.000359787355864994,9.765625e-05
9,46,-0.000359787355864994,0.0001953125
10,51,-0.000359787355864994,0.0001953125
11,55,-0.000359787355864994,0.0001953125
12,60,-0.000359787355864994,0.0001953125
13,66,-0.000359787355864994,0.0001953125
14,71,-0.000359787355864994,0.00029296875
15,75,-0.000359787355864994,0.00029296875
16,80,-0.000359787355864994,0.00029296875
17,85,-0.000359787355864994,0.00029296875
18,89,-0.00019013231086499407,0.00029296875
19,94,-0.00019013231086499407,0.000390625
20,100,-0.00019013231086499407,0.000390625
21,104,-0.00019013231086499407,0.000390625
22,109,-0.00019013231086499407,0.00048828125
23,114,-0.00019013231086499407,0.00048828125
24,118,-0.00019013231086499407,0.00048828125
25,126,-0.00019013231086499407,0.0005859375
26,134,-0.00019013231086499407,0.0005859375
27,142,-0.00019013231086499407,0.0006835937500000001
28,148,-0.00019013231086499407,0.0006835937500000001
29,155,-0.00019013231086499407,0.00078125
30,160,-0.00019013231086499407,0.00078125
31,190,-9.108514586499406e-05,0.00107421875
32,194,-9.108514586499406e-05,0.00107421875
33,203,-9.108514586499406e-05,0.001171875
34,208,-9.108514586499406e-05,0.00126953125
35,213,-9.108514586499406e-05,0.00126953125
36,219,-9.108514586499406e-05,0.0013671875000000001
37,224,-9.108514586499406e-05,0.0013671875000000001
38,228,-9.108514586499406e-05,0.00146484375
39,232,-9.108514586499406e-05,0.00146484375
40,236,-9.108514586499406e-05,0.0015625
41,240,-9.108514586499406e-05,0.0015625
42,244,-9.108514586499406e-05,0.0016601562500000002
43,248,-9.108514586499406e-05,0.0016601562500000002
44,252,-9.108514586499406e-05,0.0016601562500000002
45,256,-9.108514586499406e-05,0.0017578124999999998
46,261,-9.108514586499406e-05,0.00185546875
47,266,-9.108514586499406e-05,0.00185546875
48,270,-9.108514586499406e-05,0.001953125
49,274,-9.108514586499406e-05,0.001953125
50,278,-9.598847086499405e-05,0.00205078125
51,282,-9.598847086499405e-05,0.00205078125
52,286,-9.598847086499405e-05,0.0021484375
53,291,-9.598847086499405e-05,0.0022460937500000003
54,295,-9.598847086499405e-05,0.0022460937500000003
55,300,-9.598847086499405e-05,0.00234375
56,305,-9.598847086499405e-05,0.00244140625
57,310,-9.598847086499405e-05,0.00244140625
58,315,-9.598847086499405e-05,0.0025390625
59,320,-9.598847086499405e-05,0.00263671875
60,324,-9.598847086499405e-05,0.00263671875
61,329,-9.598847086499405e-05,0.0027343750000000003
62,339,-9.598847086499405e-05,0.0029296875
63,347,-9.598847086499405e-05,0.00302734375
64,354,-9.598847086499405e-05,0.003125
65,362,-9.598847086499405e-05,0.0033203125000000003
66,366,-9.598847086499405e-05,0.0033203125000000003
67,370,-9.598847086499405e-05,0.00341796875
68,375,-0.00016169302586499406,0.0035156249999999997
69,380,-0.00016169302586499406,0.00361328125
70,385,-0.00016169302586499406,0.0037109375
71,390,-0.00016169302586499406,0.0038085937500000003
72,394,-0.00016169302586499406,0.0038085937500000003
73,399,-0.00016169302586499406,0.00390625
74,404,-0.00016169302586499406,0.00400390625
75,408,-0.00016169302586499406,0.0041015625
76,413,-0.00016169302586499406,0.00419921875
77,418,-0.00016169302586499406,0.004296875
78,422,-0.00016169302586499406,0.00439453125
79,426,-0.00016169302586499406,0.00439453125
80,431,-0.00016169302586499406,0.0044921875000000005
81,435,-0.00016169302586499406,0.004589843749999999
82,440,-0.00016169302586499406,0.0046875
83,444,-0.00016169302586499406,0.00478515625
84,449,-0.00016169302586499406,0.0048828125
85,454,-0.00016169302586499406,0.00498046875
86,458,-0.00016169302586499406,0.005078125
87,463,-0.00016169302586499406,0.005175781250000001
88,468,-0.00019993896086499405,0.0052734375
89,473,-0.00019993896086499405,0.00537109375
90,478,-0.00019993896086499405,0.0054687500000000005
91,483,-0.00019993896086499405,0.005566406249999999
92,487,-0.00019993896086499405,0.0056640625
93,492,-0.00019993896086499405,0.005859375
94,497,-0.00019993896086499405,0.00595703125
95,501,-0.00019993896086499405,0.0060546875
96,510,-0.00019993896086499405,0.00625
97,518,-0.00019993896086499405,0.0064453125000000005
98,524,-0.00019993896086499405,0.00654296875
99,531,-0.00019993896086499405,0.0067382812499999995
100,535,-0.00019993896086499405,0.0068359375
101,539,-0.00019993896086499405,0.00693359375
