,Time,Force (Newtons),Distance (millimeters)
0,2,0.0003445046725050059,9.765625e-05
1,12,0.0003445046725050059,9.765625e-05
2,20,0.0003445046725050059,9.765625e-05
3,24,0.0003494079975050058,9.765625e-05
4,29,0.0003494079975050058,9.765625e-05
5,32,0.0003494079975050058,0.0001953125
6,37,0.0003494079975050058,0.0001953125
7,41,0.0003494079975050058,0.0001953125
8,45,0.0003494079975050058,0.0001953125
9,50,0.0003494079975050058,0.0001953125
10,55,0.0003494079975050058,0.0001953125
11,60,0.0003494079975050058,0.0001953125
12,65,0.0003494079975050058,0.00029296875
13,69,0.0003494079975050058,0.00029296875
14,74,0.0003494079975050058,0.00029296875
15,79,0.0003494079975050058,0.00029296875
16,84,0.0003494079975050058,0.000390625
17,89,0.0003494079975050058,0.000390625
18,94,0.0003494079975050058,0.000390625
19,99,0.0003494079975050058,0.000390625
20,104,0.0003494079975050058,0.00048828125
21,109,0.0003494079975050058,0.00048828125
22,114,0.0003494079975050058,0.00048828125
23,119,0.0002974327525050058,0.0005859375
24,124,0.0002974327525050058,0.0005859375
25,129,0.0002974327525050058,0.0005859375
26,134,0.0002974327525050058,0.0006835937500000001
27,139,0.0002974327525050058,0.0006835937500000001
28,144,0.0002974327525050058,0.00078125
29,149,0.0002974327525050058,0.00078125
30,153,0.0002974327525050058,0.00078125
31,157,0.0002974327525050058,0.0008789062499999999
32,165,0.0002974327525050058,0.0008789062499999999
33,175,0.0002974327525050058,0.0009765625
34,185,0.0002974327525050058,0.00107421875
35,191,0.0002974327525050058,0.001171875
36,198,0.0002974327525050058,0.001171875
37,203,0.0002974327525050058,0.00126953125
38,208,0.0002974327525050058,0.00126953125
39,213,0.00013268103250500582,0.0013671875000000001
40,218,0.00013268103250500582,0.00146484375
41,223,0.00013268103250500582,0.00146484375
42,228,0.00013268103250500582,0.0015625
43,233,0.00013268103250500582,0.0015625
44,238,0.00013268103250500582,0.0016601562500000002
45,243,0.00013268103250500582,0.0017578124999999998
46,248,0.00013268103250500582,0.0017578124999999998
47,253,0.00013268103250500582,0.00185546875
48,258,0.00013268103250500582,0.00185546875
49,263,0.00013268103250500582,0.001953125
50,268,0.00013268103250500582,0.00205078125
51,272,0.00013268103250500582,0.00205078125
52,277,0.00013268103250500582,0.0021484375
53,286,0.00013268103250500582,0.0022460937500000003
54,294,0.00013268103250500582,0.00234375
55,299,0.00013268103250500582,0.00244140625
56,304,0.00013268103250500582,0.0025390625
57,308,-1.3438052494994177e-05,0.0025390625
58,312,-1.3438052494994177e-05,0.00263671875
59,317,-1.3438052494994177e-05,0.0027343750000000003
60,324,-1.3438052494994177e-05,0.00283203125
61,328,-1.3438052494994177e-05,0.00283203125
62,333,-1.3438052494994177e-05,0.0029296875
63,338,-1.3438052494994177e-05,0.00302734375
64,342,-1.3438052494994177e-05,0.003125
65,347,-1.3438052494994177e-05,0.003125
66,351,-1.3438052494994177e-05,0.0032226562500000003
67,356,-1.3438052494994177e-05,0.0033203125000000003
68,363,-1.3438052494994177e-05,0.00341796875
69,369,-1.3438052494994177e-05,0.0035156249999999997
70,378,-1.3438052494994177e-05,0.0037109375
71,383,-1.3438052494994177e-05,0.0038085937500000003
72,388,-1.3438052494994177e-05,0.00390625
73,393,-1.3438052494994177e-05,0.00400390625
74,398,-1.3438052494994177e-05,0.0041015625
75,402,-0.00010267856749499419,0.0041015625
76,407,-0.00010267856749499419,0.00419921875
77,411,-0.00010267856749499419,0.004296875
78,415,-0.00010267856749499419,0.00439453125
79,420,-0.00010267856749499419,0.0044921875000000005
80,425,-0.00010267856749499419,0.004589843749999999
81,429,-0.00010267856749499419,0.0046875
82,432,-0.00010267856749499419,0.0046875
83,437,-0.00010267856749499419,0.00478515625
84,441,-0.00010267856749499419,0.0048828125
85,446,-0.00010267856749499419,0.00498046875
86,450,-0.00010267856749499419,0.005078125
87,454,-0.00010267856749499419,0.005175781250000001
88,458,-0.00010267856749499419,0.0052734375
89,462,-0.00010267856749499419,0.00537109375
90,467,-0.00010267856749499419,0.0054687500000000005
91,472,-0.00010267856749499419,0.005566406249999999
92,477,-0.00010267856749499419,0.0056640625
93,481,-0.00010267856749499419,0.0057617187499999995
94,486,-0.00010267856749499419,0.005859375
95,491,-0.00010267856749499419,0.00595703125
96,496,-0.00020172573249499417,0.0060546875
97,501,-0.00020172573249499417,0.00625
98,506,-0.00020172573249499417,0.00634765625
99,511,-0.00020172573249499417,0.0064453125000000005
100,516,-0.00020172573249499417,0.00654296875
101,521,-0.00020172573249499417,0.006640625000000001
102,526,-0.00020172573249499417,0.0068359375
103,531,-0.00020172573249499417,0.00693359375
104,536,-0.00020172573249499417,0.007031249999999999
105,542,-0.00020172573249499417,0.00712890625
106,550,-0.00020172573249499417,0.007421875
107,557,-0.00020172573249499417,0.007617187500000001
108,564,-0.00020172573249499417,0.00771484375
109,571,-0.00020172573249499417,0.007910156250000001
110,576,-0.00020172573249499417,0.008105468749999999
111,581,-0.00020172573249499417,0.008203125
112,586,-0.00020172573249499417,0.00830078125
113,591,-0.0002527203124949942,0.00849609375
114,596,-0.0002527203124949942,0.00859375
115,601,-0.0002527203124949942,0.00869140625
116,606,-0.0002527203124949942,0.00888671875
117,611,-0.0002527203124949942,0.008984375000000001
118,615,-0.0002527203124949942,0.00908203125
119,620,-0.0002527203124949942,0.00927734375
120,625,-0.0002527203124949942,0.009375
121,629,-0.0002527203124949942,0.00947265625
122,634,-0.0002527203124949942,0.00966796875
123,639,-0.0002527203124949942,0.009765625
124,644,-0.0002527203124949942,0.0099609375
